timestamp,reward
10000,16.0
20000,23.419117647058822
30000,29.264550264550266
40000,32.43032786885246
50000,34.071661237785015
60000,34.046070460704605
70000,36.43540669856459
80000,37.20550847457627
90000,37.962335216572505
100000,39.03589743589744
110000,40.289968652037615
120000,43.181683899556866
130000,44.36878453038674
140000,45.704427083333336
150000,48.46
160000,49.28959810874704
170000,50.619369369369366
180000,52.204103671706264
190000,54.04070981210856
200000,56.42451874366768
210000,58.58620689655172
220000,59.98669201520912
230000,60.9302752293578
240000,61.679964539007095
250000,62.81818181818182
260000,64.7434819175778
270000,66.61197703035275
280000,67.68228752978554
290000,68.93312597200622
300000,70.31863117870722
310000,71.60982874162323
320000,72.24781976744185
330000,73.68518518518519
340000,74.06297577854671
350000,75.19173441734418
360000,75.51219512195122
370000,76.12588766946418
380000,77.82940802036919
390000,78.87781954887218
400000,80.09225092250922
410000,80.12949640287769
420000,81.17688679245283
430000,82.19442832269297
440000,83.01369081574444
450000,83.5979843225084
460000,84.5383765875207
470000,86.01584699453552
480000,86.91070467993545
490000,87.84272051009565
500000,89.12189973614775
510000,90.3529106029106
520000,91.48636129696345
530000,92.36451448906965
540000,94.10045431600201
550000,95.25837081459271
560000,95.68304668304668
570000,95.72727272727273
580000,96.57060794638583
590000,97.54218009478673
600000,98.62300469483569
610000,99.65690376569037
620000,100.52718894009216
630000,101.48288452761297
640000,102.45594215996385
650000,103.58359480053788
660000,104.63809946714032
670000,105.46522887323944
680000,105.12759515570934
690000,105.54576561163387
700000,106.10419313850063
710000,107.15042016806723
720000,107.80774032459426
730000,108.61189099917424
740000,109.25460499386001
750000,110.14059325477449
760000,111.05564516129033
770000,111.78871548619448
780000,112.26872770511297
790000,113.20433070866142
800000,113.81076863051112
810000,114.75755228505035
820000,114.9437212863706
830000,115.57446808510639
840000,116.75481677370608
850000,117.1564371257485
860000,117.39162652834383
870000,117.9313509544787
880000,118.26574444848926
890000,119.16341287057122
900000,119.26845878136201
910000,120.16933475631448
920000,120.3874603733709
930000,120.49372384937239
940000,120.5946132596685
950000,121.00376583361863
960000,121.45006793478261
970000,122.78440677966101
980000,123.44654300168634
990000,124.66733870967742
1000000,125.06568856285429
1010000,125.72408082146406
1020000,125.95795006570302
1030000,126.11835670035866
1040000,126.61202715809894
1050000,126.85049727301893
1060000,127.54365838113448
1070000,128.1732657586316
1080000,128.82908404154864
1090000,129.3791054113231
1100000,129.86513362336856
1110000,130.77458256029684
1120000,131.49907692307693
1130000,132.01681957186545
1140000,132.41051352172593
1150000,133.30142381096638
1160000,133.79741119807346
1170000,134.0747831289261
1180000,134.64321907600595
1190000,135.63552787663107
1200000,135.81689726229027
1210000,136.37635352648522
1220000,136.4893864495493
1230000,137.1028901734104
1240000,137.0963026655202
1250000,137.08698123934053
1260000,137.19057029926594
1270000,137.31940549635445
1280000,138.07870499581355
1290000,138.5367749097974
1300000,138.8045278851463
1310000,139.0235745614035
1320000,139.27364404469884
1330000,139.91506105834463
1340000,139.78486806677438
1350000,139.98476343223737
1360000,140.17339352097716
1370000,140.47464342313788
1380000,140.96685954760653
1390000,140.5753781950965
1400000,140.8199481865285
1410000,141.4455624355005
1420000,141.53731726083612
1430000,141.7900101936799
1440000,142.15655924892158
1450000,142.52942662288456
1460000,143.25490689481632
