timestamp,reward
1120000,72.7708791845245
1130000,72.96714909257983
1140000,73.23588456712673
1150000,73.38519859680888
1160000,73.77177210922575
1170000,73.92764771460423
1180000,74.09333185889638
1190000,74.23684210526316
1200000,74.22687798523665
1210000,74.36901044470765
1220000,74.6148013669372
1230000,74.95191187374219
1240000,75.03447188649501
1250000,75.21941808322036
1260000,75.30210918114143
1270000,75.45318275154004
1280000,75.69854066741505
1290000,75.88714256743054
1300000,76.00916507201129
1310000,76.24096867807465
1320000,77.1179
1330000,78.1369
1340000,78.967
1350000,79.9489
1360000,80.8792
1370000,81.8799
1380000,82.6961
1390000,83.5956
1400000,84.4461
1410000,85.2875
1420000,86.002
1430000,86.8489
1440000,87.6497
1450000,88.2726
1460000,89.0737
1470000,89.9199
1480000,90.5988
1490000,91.3253
1500000,92.1295
1510000,92.72
1520000,93.4629
1530000,94.2166
1540000,95.0352
1550000,95.7853
1560000,96.6962
1570000,97.2917
1580000,98.0341
1590000,98.9108
1600000,99.6151
1610000,100.2517
1620000,100.8594
1630000,101.4555
1640000,102.0605
1650000,102.602
1660000,103.1145
1670000,103.7122
1680000,104.157
1690000,104.6753
1700000,105.1613
1710000,105.7975
1720000,106.24
1730000,106.7482
1740000,107.0697
1750000,107.4414
1760000,107.6879
1770000,108.1834
1780000,108.6469
1790000,108.8744
1800000,109.3678
1810000,109.7094
1820000,110.138
1830000,110.4113
1840000,110.7187
1850000,110.9488
1860000,111.2486
1870000,111.4937
1880000,111.8526
1890000,112.1199
1900000,112.379
1910000,112.7565
1920000,113.1389
1930000,113.2088
1940000,113.5343
1950000,113.7102
1960000,114.0056
1970000,114.4992
1980000,114.7644
1990000,115.0198
2000000,115.2428
2010000,115.4983
2020000,115.8101
2030000,115.9943
2040000,116.2404
2050000,116.5929
2060000,116.959
2070000,117.3072
2080000,117.6092
2090000,117.9983
2100000,118.0667
2110000,118.1627
2120000,118.3289
2130000,118.5225
2140000,118.6634
2150000,118.6363
2160000,118.7531
2170000,118.9389
2180000,119.1035
2190000,119.1933
2200000,119.4412
2210000,119.5895
2220000,119.7261
2230000,119.7532
2240000,119.7731
2250000,119.8071
2260000,119.9484
2270000,120.0269
2280000,120.1086
2290000,120.3874
2300000,120.4338
2310000,120.4884
2320000,120.3615
2330000,120.5394
2340000,120.5127
2350000,120.4071
2360000,120.4758
2370000,120.176
2380000,120.1209
2390000,119.9028
2400000,119.8666
2410000,119.6114
2420000,119.6754
2430000,119.7591
2440000,119.7111
2450000,119.6349
2460000,119.8445
2470000,119.8436
2480000,119.7161
2490000,119.6544
2500000,119.6995
2510000,119.6449
2520000,119.4927
2530000,119.4169
2540000,119.4947
2550000,119.5434
2560000,119.8437
2570000,119.9567
2580000,119.9338
2590000,119.9134
2600000,119.7846
2610000,119.8785
2620000,120.0945
2630000,120.1523
2640000,119.9919
2650000,120.2133
2660000,120.1189
2670000,120.3141
2680000,120.4581
2690000,120.5
2700000,120.5051
2710000,120.683
2720000,120.5752
2730000,120.8216
2740000,120.9935
2750000,121.2439
2760000,121.6083
2770000,121.8917
2780000,121.8996
2790000,121.7442
2800000,121.7864
2810000,121.9096
2820000,122.1338
2830000,122.3653
2840000,122.5861
2850000,122.5816
2860000,122.8287
2870000,123.0357
2880000,123.2598
2890000,123.2861
2900000,123.4793
2910000,123.6415
2920000,123.7206
2930000,123.7922
2940000,123.8564
2950000,123.9137
2960000,124.0056
2970000,123.9053
2980000,124.1392
2990000,124.1072
3000000,124.281
